ID;Link;Name;Type;Stage Parking lot days;Stage Ready for delivery days;Stage Delivery days;Stage Discovery days;Stage New days;Stage ALIGN days;Stage DISCOVER days;Stage CAPTURE days;Stage ROLL OUT days;Stage DELIVER days;Stage Done days;Stage ABANDONED days;Stage Accepted days;Stage discover days;Stage Declined days;Stage Planned days;Stage in progress days;Stage Rolout days;Stage align days;Stage deliver days;Stage capture days;Stage abandoned days;Stage roll out days;Stage Backlog days;Stage In Progress days;Stage Impact days;Stage Acceptance days;Stage Deliver days;Stage In design days;Stage Align days;Stage Discover days;Stage To Do days;Stage In test days;Stage In review days;Stage Release to PROD days;Stage In Design days;Stage Ready for Estimation days;Stage Blocked days;Stage Selected for Development days;Stage Cancelled days;Stage In Acceptance days;Stage In Refinement days;Stage Canceled days;Stage Ready for Development days;Stage Development finished days;Stage READY TO TEST days;Stage Testing in progress days;Stage Testing finished days;Stage Refinement days;Stage Solutioning days;Stage In construction days;Stage dev Finished days;Stage Not Started days;Stage Capture days;Stage Roll Out days;Stage Tech Design days;Stage NEW days;Stage Parking lot start;Stage Ready for delivery start;Stage Delivery start;Stage Discovery start;Stage New start;Stage ALIGN start;Stage DISCOVER start;Stage CAPTURE start;Stage ROLL OUT start;Stage DELIVER start;Stage Done start;Stage ABANDONED start;Stage Accepted start;Stage discover start;Stage Declined start;Stage Planned start;Stage in progress start;Stage Rolout start;Stage align start;Stage deliver start;Stage capture start;Stage abandoned start;Stage roll out start;Stage Backlog start;Stage In Progress start;Stage Impact start;Stage Acceptance start;Stage Deliver start;Stage In design start;Stage Align start;Stage Discover start;Stage To Do start;Stage In test start;Stage In review start;Stage Release to PROD start;Stage In Design start;Stage Ready for Estimation start;Stage Blocked start;Stage Selected for Development start;Stage Cancelled start;Stage In Acceptance start;Stage In Refinement start;Stage Canceled start;Stage Ready for Development start;Stage Development finished start;Stage READY TO TEST start;Stage Testing in progress start;Stage Testing finished start;Stage Refinement start;Stage Solutioning start;Stage In construction start;Stage dev Finished start;Stage Not Started start;Stage Capture start;Stage Roll Out start;Stage Tech Design start;Stage NEW start;Stage Parking lot recurrence;Stage Ready for delivery recurrence;Stage Delivery recurrence;Stage Discovery recurrence;Stage New recurrence;Stage ALIGN recurrence;Stage DISCOVER recurrence;Stage CAPTURE recurrence;Stage ROLL OUT recurrence;Stage DELIVER recurrence;Stage Done recurrence;Stage ABANDONED recurrence;Stage Accepted recurrence;Stage discover recurrence;Stage Declined recurrence;Stage Planned recurrence;Stage in progress recurrence;Stage Rolout recurrence;Stage align recurrence;Stage deliver recurrence;Stage capture recurrence;Stage abandoned recurrence;Stage roll out recurrence;Stage Backlog recurrence;Stage In Progress recurrence;Stage Impact recurrence;Stage Acceptance recurrence;Stage Deliver recurrence;Stage In design recurrence;Stage Align recurrence;Stage Discover recurrence;Stage To Do recurrence;Stage In test recurrence;Stage In review recurrence;Stage Release to PROD recurrence;Stage In Design recurrence;Stage Ready for Estimation recurrence;Stage Blocked recurrence;Stage Selected for Development recurrence;Stage Cancelled recurrence;Stage In Acceptance recurrence;Stage In Refinement recurrence;Stage Canceled recurrence;Stage Ready for Development recurrence;Stage Development finished recurrence;Stage READY TO TEST recurrence;Stage Testing in progress recurrence;Stage Testing finished recurrence;Stage Refinement recurrence;Stage Solutioning recurrence;Stage In construction recurrence;Stage dev Finished recurrence;Stage Not Started recurrence;Stage Capture recurrence;Stage Roll Out recurrence;Stage Tech Design recurrence;Stage NEW recurrence;Project name;Project key;Stage;Stage category;Priority;Labels;Components;CreatedDate;Version;Version release;Parent key;Parent name;Parent type;Parent status;Assignee name;LinksToOutwardKey;LinksToInwardKey;Timeoriginalestimate;Timeestimate;Timespent;AggreagateTimeoriginalestimate;AggreagateTimeestimate;AggreagateTimespent;Workratio;Sprints;Story points;Worklog seconds;Epic account;Epic team;Epic phase key;Initiative key;Initiative name;Initiative type;Initiative quarter;Initiative quarter start end date;Initiative domain;Initiative prio;Initiative townsquare;Initiative dependent on;Team Name;Level Name;Is Completed;Completed Start Date;Completed Year Month;Completed Year Quarter;Now Date;All Analysis Days;All Waiting for Development Days;All Development Days;All Development Days Round Up;All Development Days Round Up to 50;All Waiting for Deployment Days;All Deployment Days;All Cycle Time Days;All Cycle Time Days Round Up;All Cycle Time Days Round Up to 50;Is in Development;Is in Development or Completed;Epic quarter
DEMO63-12;;Q4 Scale Infrastructure #3;Initiative;1.1;;63.1;;;;;;;;193.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-06-24 06:45:39;;2025-06-25 09:51:00;;;;;;;;2025-08-27 11:43:35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;1.0;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Admin Portal;DEMO63;Done;Done;Major;label-94fc56;;2025-06-24T08:45:39.071+0200;;;;;;;Lee Roberts;;;;;;;;;-1;;;0;;EW Navigation Mobile;;;;;Q3 2025;;;;;;Disco;L3 - Initiatives;Y;2025-08-27 11:43:35;2025-08;2025-Q3;2026-03-08T20:56:22.373+01:00;;;63.1;64.0;50.0;;;63.1;64.0;50.0;N;Y;
DEMO63-48;;Q2 Analytics Platform #14;Initiative;1.8;;90.2;;;;;;;166.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-09-23 14:35:01;;2025-06-25 09:50:56;;;;;;;2025-09-23 14:38:18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.0;;1.0;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Admin Portal;DEMO63;DELIVER;In Progress;Major;;;2025-06-23T15:49:43.210+0200;;;;;;;Noel Taylor;;;;;;;;;-1;;;0;;EW Navigation Mobile;;;;;Q3 2025;"{""start"":""2025-07-01"",""end"":""2025-09-30""}";;;;;Disco;L3 - Initiatives;N;;;;2026-03-08T20:56:22.373+01:00;;166.2;90.2;91.0;50.0;;;90.2;91.0;50.0;Y;Y;
DEMO63-49;;Q3 Mobile First #14;Initiative;180.8;;;;;;3.3;77.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-06-20 14:27:15;;;;;;2026-03-05 10:59:15;2025-12-18 09:08:40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;1.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Admin Portal;DEMO63;DISCOVER;In Progress;Major;;;2025-06-20T16:27:15.121+0200;;;;;;;Jules Kral;;;;;;;;;-1;;;0;;;;;;;Q2 2026;;;;;;Disco;L3 - Initiatives;N;;;;2026-03-08T20:56:22.373+01:00;3.3;;;;;;;;;;N;N;
DEMO63-15;;Q1 Data Migration #3;Initiative;;;62.1;;;;;;;166.1;35.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-06-18 07:24:05;;;;;;;2025-09-23 16:21:09;2025-08-19 10:05:28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;1.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Admin Portal;DEMO63;DELIVER;In Progress;Major;;;2025-06-18T09:24:05.847+0200;;;;;;;Noel Taylor;;;;;;;;;-1;;;0;;EW Navigation Mobile;;;;;Q4 2025;;;;;;Disco;L3 - Initiatives;N;;;;2026-03-08T20:56:22.373+01:00;;166.1;62.1;63.0;50.0;;;62.1;63.0;50.0;Y;Y;
DEMO63-50;;Q3 API Modernization #14;Initiative;;;60.9;;;;;;185.3;;16.1;;;;;;;;;;;;;;;1.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-06-19 12:32:19;;;;;;2025-09-04 12:49:34;;2025-08-19 10:07:34;;;;;;;;;;;;;;;2025-06-18 07:20:31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;1.0;;1.0;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Admin Portal;DEMO63;ROLL OUT;In Progress;Major;label-7c2af6;;2025-06-18T09:20:31.466+0200;;;;;;;Lee Roberts;;;;;;;;;-1;;;0;;EW Navigation Mobile;;;;;Q3 2025;"{""start"":""2025-10-01"",""end"":""2025-12-31""}";;;;;Disco;L3 - Initiatives;N;;;;2026-03-08T20:56:22.373+01:00;1.2;;60.9;61.0;50.0;;185.3;246.2;247.0;50.0;Y;Y;
DEMO63-51;;Q4 Scale Infrastructure #14;Initiative;;;73.7;;;;;;;190.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-06-17 15:57:54;;;;;;;2025-08-30 08:54:09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Admin Portal;DEMO63;DELIVER;In Progress;Major;;;2025-06-17T17:57:54.790+0200;;;;;;;Noel Taylor;;;;;;;;;-1;;;0;;EW Navigation Embedded;;;;;;;;;;;Disco;L3 - Initiatives;N;;;;2026-03-08T20:56:22.373+01:00;;190.4;73.7;74.0;50.0;;;73.7;74.0;50.0;Y;Y;
DEMO63-21;;Q1 Technical Debt Reduction #3;Initiative;;;41.1;56.9;;;;;;166.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-09-23 14:52:27;;2025-08-13 12:08:24;2025-06-17 15:27:05;;;;;;2025-09-23 14:52:33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;1.0;1.0;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Admin Portal;DEMO63;DELIVER;In Progress;Major;label-73e285,label-f234e5,label-c76dd6;;2025-06-17T17:27:05.242+0200;;;;;;;Toby Xu;;;;;;;;;-1;;;0;;EW Navigation Embedded;;DEMO63-15;Q1 Data Migration #3;;Q1 2026;;;;;;Disco;L3 - Initiatives;N;;;;2026-03-08T20:56:22.373+01:00;56.9;166.2;41.1;42.0;42.0;;;41.1;42.0;42.0;Y;Y;
DEMO63-13;;Q4 Cost Optimization #3;Initiative;;10.9;;63.1;;5.0;138.2;;;47.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-08-19 10:09:27;;2025-06-17 07:34:05;;2025-08-30 08:54:09;2025-10-21 15:03:28;;;2025-09-04 08:40:30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;1.0;;1.0;1.0;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Admin Portal;DEMO63;DISCOVER;In Progress;Major;;;2025-06-17T09:34:05.623+0200;;;;;;;Noel Taylor;;;;;;;;;-1;;;0;;EW Navigation Mobile;;;;;;"{""start"":""2025-10-01"",""end"":""2025-12-31""}";;;;;Disco;L3 - Initiatives;N;;;;2026-03-08T20:56:22.373+01:00;206.3;58.2;;;;;;;;;N;N;
DEMO63-8;;Q2 Analytics Platform #3;Initiative;;;;;;;264.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-06-17 07:31:57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Admin Portal;DEMO63;DISCOVER;In Progress;Major;label-e0c6c7;;2025-06-17T09:31:57.610+0200;;;;;;;Noel Taylor;;;;;;;;;-1;;;0;;EW Navigation Mobile;;;;;;"{""start"":""2026-01-01"",""end"":""2026-03-31""}";;;;;Disco;L3 - Initiatives;N;;;;2026-03-08T20:56:22.373+01:00;264.5;;;;;;;;;;N;N;
DEMO63-52;;Q3 API Modernization #3;Initiative;37.3;;;;;;122.2;;;10.8;;94.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-10-28 07:35:38;;;;;;2025-06-17 07:31:20;;;2025-10-17 13:30:57;;2025-12-04 14:29:52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;1.0;;;1.0;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Admin Portal;DEMO63;ABANDONED;Done;Major;label-e0c6c7;;2025-06-17T09:31:20.287+0200;;;;;;;Noel Taylor;;;;;;;;;-1;;;0;;EW Navigation Mobile;;DEMO63-7;Q1 Performance Optimization #3;;;"{""start"":""2025-10-01"",""end"":""2025-12-31""}";;;;;Disco;L3 - Initiatives;N;;;;2026-03-08T20:56:22.373+01:00;122.2;10.8;;;;;;;;;N;N;
DEMO63-3;;Q4 Integration Expansion #2;Initiative;5.0;;;154.0;;;109.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-11-19 09:45:30;;;2025-06-18 08:34:27;;;2025-11-19 09:45:38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.0;;;1.0;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Admin Portal;DEMO63;DISCOVER;In Progress;Major;;;2025-06-13T11:22:07.945+0200;;;;;;;Lee Roberts;;;;;;;;;-1;;;0;;EW Navigation Mobile;;DEMO63-4;Q1 Technical Debt Reduction #2;;Q1 2026;"{""start"":""2026-01-01"",""end"":""2026-03-31""}";;;;;Disco;L3 - Initiatives;N;;;;2026-03-08T20:56:22.373+01:00;263.4;;;;;;;;;;N;N;
DEMO63-53;;Q4 Cost Optimization #14;Initiative;255.0;;;;;;13.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-06-13 09:00:00;;;;;;2026-02-23 09:21:06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Admin Portal;DEMO63;DISCOVER;In Progress;Major;;;2025-06-13T11:00:00.460+0200;;;;;;;;;;;;;;;;-1;;;0;;;;DEMO63-14;Q1 Platform Reliability #14;;Q2 2026;;;;;;Disco;L3 - Initiatives;N;;;;2026-03-08T20:56:22.373+01:00;13.4;;;;;;;;;;N;N;
DEMO63-6;;Q2 Customer Onboarding Revamp #3;Initiative;136.9;;;;;;128.3;;;;3.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-06-13 08:53:29;;;;;;2025-10-28 07:15:08;;;;2026-03-05 14:40:37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;1.0;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Admin Portal;DEMO63;Done;Done;Major;label-94fc56;;2025-06-13T10:53:29.183+0200;;;;;;;Lee Roberts;;;;;;;;;-1;;;0;;EW Navigation Mobile;;;;;Q4 2025;;;;;;Disco;L3 - Initiatives;Y;2026-03-05 14:40:37;2026-03;2026-Q1;2026-03-08T20:56:22.373+01:00;128.3;;;;;;;;;;N;Y;
DEMO63-16;;Q2 Compliance Readiness #3;Initiative;;;103.3;;;;;;;166.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-09-23 14:47:04;;2025-06-12 07:25:04;;;;;;;2025-09-23 14:47:22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;1.0;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Admin Portal;DEMO63;DELIVER;In Progress;Major;label-2411fe,label-2f963c;;2025-06-12T09:25:04.579+0200;;;;;;;Toby Xu;;;;;;;;;-1;;;0;;Navigation Engine Core SDK;;DEMO63-15;Q1 Data Migration #3;;Q1 2026;;;;;;Disco;L3 - Initiatives;N;;;;2026-03-08T20:56:22.373+01:00;;166.2;103.3;104.0;50.0;;;103.3;104.0;50.0;Y;Y;
DEMO63-4;;Q1 Technical Debt Reduction #2;Initiative;190.0;;;;;;21.2;;;59.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-06-11 09:49:15;;;;;;2025-12-18 08:41:15;;;2026-01-08 12:53:39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;1.0;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Admin Portal;DEMO63;DELIVER;In Progress;Major;;;2025-06-11T11:49:15.326+0200;;;;;;;Lee Roberts;;;;;;;;;-1;;;0;;EW Navigation Mobile;;DEMO63-3;Q4 Integration Expansion #2;;Q2 2026;;;;;;Disco;L3 - Initiatives;N;;;;2026-03-08T20:56:22.373+01:00;21.2;59.3;;;;;;;;;N;N;
DEMO63-54;;Q1 Data Migration #14;Initiative;258.1;;;;12.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-06-11 09:36:58;;;;2026-02-24 11:07:33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Admin Portal;DEMO63;New;To Do;Major;;;2025-06-11T11:36:58.096+0200;;;;;;;;;;;;;;;;-1;;;0;;;;;;;Q2 2026;;;;;;Disco;L3 - Initiatives;N;;;;2026-03-08T20:56:22.373+01:00;;;;;;;;;;;N;N;
DEMO63-9;;Q2 Security Hardening #3;Initiative;19.6;;;;;132.1;;;;118.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-11-28 18:59:45;;;;;2025-06-11 09:31:33;;;;2025-12-18 08:41:20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;1.0;;;;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Admin Portal;DEMO63;DELIVER;In Progress;Major;label-dc1b00,label-6c63b8,label-5e826b;;2025-06-11T11:31:33.565+0200;;;;;;;Lee Roberts;;;;;;;;;-1;;;0;;EW Navigation Mobile;;;;;Q2 2026;"{""start"":""2026-01-01"",""end"":""2026-03-31""}";;;;;Disco;L3 - Initiatives;N;;;;2026-03-08T20:56:22.373+01:00;132.1;118.7;;;;;;;;;N;N;
DEMO63-55;;Q2 Compliance Readiness #14;Initiative;258.1;;;;;;13.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-06-10 07:54:27;;;;;;2026-02-23 09:21:03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Admin Portal;DEMO63;DISCOVER;In Progress;Major;label-3579d0;;2025-06-10T09:54:27.080+0200;;;;;;;;;;;;;;;;-1;;;0;;EW Navigation Mobile;;DEMO63-14;Q1 Platform Reliability #14;;Q2 2026;;;;;;Disco;L3 - Initiatives;N;;;;2026-03-08T20:56:22.373+01:00;13.4;;;;;;;;;;N;N;
DEMO63-19;;Q3 User Growth #14;Initiative;119.8;;;48.3;;;104.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-11-24 13:54:09;;;2025-10-07 07:49:22;;;2025-11-24 13:54:15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.0;;;1.0;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Admin Portal;DEMO63;DISCOVER;In Progress;Major;label-f3ad7b;;2025-06-09T14:24:33.552+0200;;;;;;;Lee Roberts;;;;;;;;;-1;;;0;;EW Navigation Embedded;;;;;Q2 2026;;;;;;Disco;L3 - Initiatives;N;;;;2026-03-08T20:56:22.373+01:00;152.5;;;;;;;;;;N;N;
DEMO78-1;;Q4 Integration Expansion #14;Initiative;;;;;;;;;;;;;;;;;;;;;100.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-11-28 11:25:17;;;;;;;;;;;;;;;;2025-11-28 11:28:36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Notification Engine;DEMO78;capture;To Do;Major;;;2025-11-28T12:25:17.650+0100;;;;;;;;;;;;;;;;-1;;;0;;;;;;;Q3 2026;;;;;;COMPLIANCE;L3 - Initiatives;N;;;;2026-03-08T20:56:22.373+01:00;;;;;;;;;;;N;N;
DEMO78-2;;Q1 Technical Debt Reduction #14;Initiative;;;;;;;;;;;;;;;;;;;;;107.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-11-20 22:10:35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Notification Engine;DEMO78;capture;To Do;Major;;;2025-11-20T23:10:35.309+0100;;;;;;;;;;;;;;;;-1;;;0;;;;;;;Q3 2026;;;;;;COMPLIANCE;L3 - Initiatives;N;;;;2026-03-08T20:56:22.373+01:00;;;;;;;;;;;N;N;
DEMO78-3;;Q2 Observability #14;Initiative;;;;;;;;;;;;;;;;;;;;;142.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-10-17 11:59:36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Notification Engine;DEMO78;capture;To Do;Major;;;2025-10-17T13:59:36.860+0200;;;;;;;;;;;;;;;;-1;;;0;;;;;;;Q2 2026;;;;;;COMPLIANCE;L3 - Initiatives;N;;;;2026-03-08T20:56:22.373+01:00;;;;;;;;;;;N;N;
DEMO78-4;;Q1 Platform Reliability #15;Initiative;;;;;;;;;;;;;;;;;;;;164.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-09-24 21:45:23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Notification Engine;DEMO78;deliver;In Progress;Major;label-ae202d,label-9bcc98,label-2fe959;;2025-09-24T23:45:23.913+0200;;;;;;;Pat Ueda;;;;;;;;;-1;;;0;;;;;;;Q4 2026;"{""start"":""2025-10-01"",""end"":""2025-12-31""}";;;;;COMPLIANCE;L3 - Initiatives;N;;;;2026-03-08T20:56:22.373+01:00;;164.9;;;;;;;;;N;N;
DEMO78-5;;Q2 Customer Onboarding Revamp #15;Initiative;;;;;;;;;;;;;;;;;;;;164.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-09-24 21:38:02;2025-09-24 21:28:33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Notification Engine;DEMO78;deliver;In Progress;Major;label-236388,label-2fe959;;2025-09-24T23:28:33.465+0200;;;;;;;;;;;;;;;;-1;;;0;;;;;;;Q1 2026;"{""start"":""2025-10-01"",""end"":""2025-12-31""}";;;;;COMPLIANCE;L3 - Initiatives;N;;;;2026-03-08T20:56:22.373+01:00;;164.9;;;;;;;;;N;N;
DEMO67-5;;Q1 Performance Optimization #15;Initiative;;;;;0.2;;;103.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-11-25 06:32:53;;;2025-11-25 10:22:05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Search Service;DEMO67;CAPTURE;To Do;Major;;;2025-11-25T07:32:53.551+0100;;;;;;;Jordan Brown;;;;;;;;;-1;;;0;;;;;;;Q1 2026;;;;;;Planning;L3 - Initiatives;N;;;;2026-03-08T20:56:22.373+01:00;;;;;;;;;;;N;N;
DEMO67-6;;Q2 Security Hardening #15;Initiative;;;;;0.2;;;103.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-11-25 06:24:25;;;2025-11-25 10:23:49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Search Service;DEMO67;CAPTURE;To Do;Major;label-132b6f;;2025-11-25T07:24:25.505+0100;;;;;;;;;;;;;;;;-1;;;0;;;;;;;Q1 2026;;;;;;Planning;L3 - Initiatives;N;;;;2026-03-08T20:56:22.373+01:00;;;;;;;;;;;N;N;
DEMO67-7;;Q1 Developer Experience #15;Initiative;;;;;;;;110.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-11-18 11:00:45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Search Service;DEMO67;CAPTURE;To Do;Major;label-6e762f,label-6b0ef0;;2025-11-18T12:00:45.535+0100;;;;;;;Jordan Brown;;;;;;;;;-1;;;0;;;;;;;Q1 2026;;;;;;Planning;L3 - Initiatives;N;;;;2026-03-08T20:56:22.373+01:00;;;;;;;;;;;N;N;
